fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_duration,label
1715,1562,33859,24491,22008368.928061787,Brute Force
1941,2206,36851,35089,6935765.342737048,Brute Force
563,739,33438,39997,14572159.320663314,Brute Force
1926,208,28154,14608,8887298.004771605,Brute Force
692,2246,18369,15459,23549233.268508155,Brute Force
1516,2128,11744,12949,7142392.557128787,Brute Force
1832,1967,37839,17669,7338013.587220164,Brute Force
826,1677,27149,18759,19034592.439601343,Brute Force
1734,822,15839,37946,9111115.882169532,Brute Force
742,572,36443,12012,7647221.903205428,Brute Force
1941,694,10378,31419,8363854.170688976,Brute Force
1376,1113,17089,19654,16917926.833568633,Brute Force
656,1709,14238,23748,9452517.703062698,Brute Force
1376,313,15322,35747,12544769.575785069,Brute Force
560,1445,6664,21397,21994689.54388123,Infiltration
885,922,29322,39468,8513448.610101108,Brute Force
1184,222,19336,23031,21525547.64341058,Brute Force
485,671,29219,27037,20508026.57534747,Brute Force
603,2274,12151,30291,21623522.363642443,Benign
478,1729,5594,34749,11940346.224015076,Brute Force
326,2068,10004,16949,14447243.803975053,Brute Force
584,786,37733,33783,19140119.582978994,Brute Force
342,589,20128,6783,5748544.834215083,Brute Force
1244,2238,32130,16331,18275245.88039616,Brute Force
485,230,39029,13385,7401901.077457804,Brute Force
454,978,27902,31580,10761483.305159792,Brute Force
722,1174,36727,17934,21195684.685006604,Brute Force
313,1079,20137,7148,17707679.256595235,Brute Force
1441,991,10690,18382,17437135.139929235,Brute Force
848,1292,18536,30665,9538261.838396255,Brute Force
780,2341,14417,38664,18357549.681569725,Brute Force
1782,1219,20381,10120,7634024.728929296,Brute Force
1462,2033,20028,23466,24295891.937272254,Probe
1897,449,37244,8332,10053932.320745463,Brute Force
744,1851,19550,31935,21534956.87192568,Brute Force
1705,227,8757,37506,23403026.25812384,Brute Force
264,656,32000,18401,8435837.271500736,Brute Force
1402,1672,37599,8524,5194988.377455547,Brute Force
662,261,30816,32219,22485897.707074225,Brute Force
614,1149,24624,24547,20279726.02893947,Brute Force
578,2275,33221,27907,8085387.975852936,Brute Force
511,1409,18701,24513,21607551.673585728,Brute Force
1427,781,18764,8532,21209394.561989993,Brute Force
1678,2061,26937,25973,14225482.819965659,Brute Force
1268,2115,27950,35893,23936467.934130162,Brute Force
744,669,13143,16116,16642186.000728091,Brute Force
1329,1242,5938,38287,13857601.555874832,Brute Force
1191,2255,38108,31844,5264707.858867026,Brute Force
1786,1691,15023,39433,24055552.724317074,Brute Force
1726,1951,12556,15218,7567371.84611628,Brute Force
1868,2452,34920,24886,10923769.730863914,Brute Force
1517,1861,20938,25202,19588740.725729764,Brute Force
1868,752,9608,10397,5106918.894911736,Brute Force
255,2108,21190,21993,15851777.66334812,Brute Force
1048,1402,11473,11623,8178146.622594047,Brute Force
1166,1742,15219,35818,5450767.175404796,Brute Force
800,2427,9123,33075,17833317.237257205,Brute Force
650,271,11774,5996,17059564.570144303,Brute Force
1531,930,9490,12890,19685894.233373925,Brute Force
1515,946,18012,34976,17364431.154160637,Brute Force
1599,1482,13484,34643,13839736.80682143,Brute Force
1699,344,36141,12554,14572410.331538135,Brute Force
862,1996,5969,25203,9402458.043657448,Brute Force
1103,1718,39436,13991,6674450.923141051,Brute Force
1126,1594,33118,15374,22217021.586039793,Brute Force
732,1359,23686,22604,18826267.25818512,Brute Force
1972,2163,8279,35219,7458357.250135856,Brute Force
1834,1121,22591,31660,10284736.274888612,Brute Force
1200,283,13594,29858,22264570.416563664,Brute Force
1072,481,38806,9180,24196630.203990728,Brute Force
1841,2305,23738,27904,20822858.130574144,Brute Force
1601,2231,10272,26068,16399119.23179596,Brute Force
1727,641,30568,36265,22382946.050175235,Brute Force
1124,807,20431,14001,17536199.316019483,Brute Force
499,935,29244,23239,18988260.35001705,Brute Force
416,2253,33738,21376,21538988.75067971,Brute Force
969,1737,8243,10679,12079623.197276298,Brute Force
307,1758,5805,14232,20690770.89828466,Brute Force
560,804,34372,16924,9139007.405962009,Brute Force
553,645,34252,8342,8885034.064343989,DoS
1366,2277,25582,5537,21226775.866367232,Brute Force
942,1480,13942,36577,16275976.97939292,Brute Force
1647,605,16295,38275,13277929.62063549,Brute Force
1398,2212,25219,39761,15469033.55107897,Brute Force
1427,2490,6492,12112,24558402.22480077,Brute Force
699,2256,12457,28904,22883447.68021408,Brute Force
507,1773,18428,32721,15151531.38234003,Brute Force
1869,2269,30396,31874,15943793.488931745,Brute Force
1933,880,25279,14755,17284634.123108264,Brute Force
1399,457,30161,25263,20816514.647743545,Brute Force
1921,328,34080,18917,22476072.25060966,Brute Force
300,1233,30524,35652,7930579.693630126,Brute Force
1441,377,29400,15545,17563768.740257528,Brute Force
1866,947,8541,34036,9543782.912736671,Brute Force
551,827,28506,18775,17435597.1913627,Brute Force
373,915,39492,6289,8426157.777085366,Brute Force
345,387,19242,18080,21159310.579981305,Brute Force
1407,1029,5594,39699,18218671.65995026,Brute Force
1640,1355,17426,23919,22319917.278547406,Brute Force
344,1956,26019,14427,23888757.007669445,Brute Force
275,1378,29708,34477,23678545.644983593,Brute Force
1068,2212,37597,28260,7903268.932636125,Brute Force
924,242,36389,34860,12536405.111479122,Brute Force
585,2230,6385,17730,14661904.902441734,Brute Force
1377,723,20535,6904,20778970.98563186,Brute Force
366,290,29144,5395,5296291.466820025,Brute Force
646,637,36943,32147,23508910.523703396,Brute Force
600,1809,13465,10687,13144614.368005618,Brute Force
315,487,23099,29420,17622124.69276059,Probe
1323,411,8082,7982,24612278.52327314,Brute Force
233,418,24907,39103,22653152.408519454,Brute Force
1754,545,29065,35202,12243612.594858302,Brute Force
615,1234,32418,14405,14690234.3542195,Brute Force
1017,1252,12569,26977,20398884.82311192,Brute Force
797,1859,7404,8585,19871115.092129245,Brute Force
1721,819,15913,22758,19095996.80891893,Brute Force
1012,859,21821,30068,5213854.422804163,Brute Force
942,2290,6473,38710,8980323.177749202,Brute Force
577,781,33727,36050,9433559.035924405,Brute Force
281,2383,5344,20577,10012321.529578958,Brute Force
1082,1396,12401,35042,6923701.583400119,Brute Force
968,2057,5146,29058,21132107.72559025,Brute Force
1712,1826,34091,14977,11825932.002078865,Brute Force
1545,2203,26062,15572,20511759.02936279,Brute Force
1391,2213,36404,16979,23630492.188493162,Brute Force
351,1060,29832,27608,11260484.460781429,Brute Force
943,2441,16443,35783,14075434.342902934,Brute Force
1787,1750,28713,12782,6750251.723301355,Brute Force
201,2079,8934,29360,10896816.530442525,Brute Force
1924,368,23621,8655,15924851.952598715,Brute Force
1929,1100,34515,32100,8603761.401082532,Brute Force
1566,1099,36503,13494,15740051.43673796,Brute Force
1157,1236,12067,30039,11257625.639121633,Brute Force
1994,348,16909,21038,24800962.21031574,DoS
766,213,11938,13479,12514242.424009869,Brute Force
994,2228,14936,28557,5781124.543046059,Brute Force
1427,1473,34324,32999,14459087.358718008,Brute Force
1231,619,29187,35097,11680441.009506114,Brute Force
1915,1620,19890,9971,12400569.515457958,Brute Force
1729,780,20659,27236,12410671.517581709,Brute Force
1496,1500,7003,27024,22623402.960358873,Brute Force
1844,2439,21681,6769,14965291.368060175,Brute Force
488,1058,34594,36177,10056820.334058871,DoS
510,1672,24087,13973,20850071.27213506,Brute Force
402,634,11519,37792,13868929.412053747,Brute Force
528,396,36789,36400,7907111.06549898,Brute Force
297,531,20875,34133,24969966.431359924,Brute Force
563,2272,8586,30801,5547155.932074852,Brute Force
1714,2387,9445,11789,19184677.765286557,Brute Force
1302,805,33946,6796,21951129.663181752,Brute Force
519,1527,32932,7966,12076266.189063147,Brute Force
1311,2210,23933,27564,8146867.803869717,Brute Force
556,1560,10355,30776,13731159.778635042,Brute Force
1592,1042,9372,12379,14649543.329982005,Brute Force
367,1040,34408,27419,24994070.333071984,Brute Force
385,857,21906,35474,5389313.439261387,Brute Force
794,1736,21994,30166,18117678.87729507,Infiltration
1212,781,9134,27623,21088973.547664687,Brute Force
1246,1868,30137,12411,17358082.17394404,Brute Force
814,714,24227,30063,17598628.61617952,Brute Force
550,801,7067,5294,22506217.242295686,DoS
1573,1967,39470,26055,16303408.88165906,Brute Force
1742,1677,34162,38326,22631707.026982654,Brute Force
642,2066,18720,19170,9203717.37363558,Brute Force
1332,1519,39686,18447,15322452.771400772,Brute Force
1026,301,19076,34019,5671920.761352076,Brute Force
1593,1815,36917,13658,21069669.801322103,Brute Force
970,2331,23119,33124,20545691.133999668,Brute Force
1709,2474,21159,35825,15780798.07816125,Brute Force
311,436,29510,19717,12916462.495501094,Brute Force
485,689,7927,31849,12402241.934087154,Brute Force
963,1509,26803,29178,9022183.329542695,Brute Force
593,1903,24368,9498,13557785.958616216,Probe
1321,736,11739,13279,11078185.300955523,Brute Force
724,209,28560,35945,16553432.31242668,Brute Force
366,564,21844,19303,20729666.228841543,Brute Force
1812,1536,6061,7369,18882733.270310514,Brute Force
647,874,7171,12743,15279105.1826233,DoS
1504,2499,8933,27367,23972073.904016893,Brute Force
368,1797,25004,18420,8946478.477961514,Brute Force
425,612,39089,9476,17799461.46334427,Brute Force
1541,554,32798,28485,6760842.430782521,Brute Force
239,2396,10194,24380,18460262.030757226,Brute Force
687,368,17278,21278,19506716.593664758,Brute Force
1641,346,10775,36094,20652338.98681035,Brute Force
534,1715,13060,18471,18275196.763437442,Brute Force
1738,493,16418,26250,7452436.683941597,Brute Force
635,1127,24245,12335,5885849.639604379,Brute Force
450,1227,27035,24292,19285232.191990864,Brute Force
1321,2325,30429,38253,20964652.51095033,Brute Force
524,776,20788,33333,5652821.582211585,Brute Force
669,303,23719,19153,7998646.828920716,Brute Force
1892,1271,12455,20538,20805730.115436032,Brute Force
1103,911,25656,11349,24356564.50100495,Brute Force
715,2424,32687,28518,15410731.698721351,Brute Force
701,1933,19340,13068,8066235.891658919,Brute Force
1211,508,8175,39945,11425267.038418919,Brute Force
1504,2363,30352,27133,20628463.40707604,Brute Force
1475,645,34126,26084,15864511.657104202,Brute Force
633,1682,15897,17369,6155903.722466018,DoS
1478,2042,39733,33781,11168385.790979689,Brute Force
1630,612,33391,19874,20055821.794001,Brute Force
608,1755,32648,7708,11515624.11790856,Brute Force
1549,1514,18552,26631,13646556.03898849,Brute Force
1321,1313,8789,22889,23100985.466196377,Brute Force
1372,570,5727,11412,24692859.673583154,Brute Force
307,1819,7553,9519,20144049.954605535,Brute Force
549,1454,6744,18179,9802515.714463966,Brute Force
322,1586,24024,5425,9862922.244594578,Brute Force
1535,1776,27763,38430,11085318.88701549,Brute Force
458,1395,18844,23797,8211104.507868874,Brute Force
1814,499,36522,11453,8576650.593563981,Brute Force
604,2111,38977,20350,10119792.372116512,Brute Force
1434,1849,39529,7144,18197725.58834306,Brute Force
376,1714,27732,21966,17249385.245741673,Brute Force
581,1201,27669,10091,11818034.788489096,Brute Force
1803,1959,25861,17684,8933350.519983014,Brute Force
486,350,39775,38950,17480438.00790202,Brute Force
501,237,19739,28671,7617470.645329613,Brute Force
1139,2416,7911,18617,7924927.126084251,Brute Force
1524,1254,37278,11549,12667335.517608343,Brute Force
658,599,39829,31547,16347402.797582416,Brute Force
1144,1098,12509,34186,19565775.660139963,Brute Force
971,1082,29272,15260,18739605.998036258,Brute Force
1860,855,8841,7296,12569037.225842219,Brute Force
1943,1803,7786,16852,18093046.838949863,Brute Force
640,2316,20459,27880,9226936.8152185,Brute Force
511,1443,23573,16171,14874899.608932773,Brute Force
365,1009,15459,7313,17305558.96432691,Brute Force
461,391,6771,31339,19888117.21489711,Brute Force
700,2373,32586,9497,6591783.330311165,Brute Force
1952,1754,39618,32372,7022825.438558744,Brute Force
1119,794,30652,26760,6477050.030358001,Brute Force
1147,1541,25227,14118,15929380.541867517,Brute Force
310,458,20777,13741,16401093.747880174,Brute Force
1296,1638,8820,28115,5220307.775287594,Brute Force
364,2010,39004,28535,18134017.75660698,Brute Force
1833,1854,24251,15154,20266490.246670395,Brute Force
1641,920,17451,36794,7332199.4885911355,Brute Force
582,520,16874,7873,11746542.355086666,Brute Force
1263,1020,20033,31315,21999442.572437383,Brute Force
1471,2004,31849,32652,18744001.468473226,Brute Force
1391,1794,29493,8515,11092874.710579142,Brute Force
1861,211,33495,21942,19844857.35664896,Brute Force
1187,2335,9507,13157,22745350.713421967,Brute Force
1273,2345,14373,38826,11186401.128588293,Brute Force
1719,607,35238,15619,18685673.941920057,Brute Force
978,2161,31597,17674,6868388.744270615,Brute Force
1941,1616,18254,19267,6173657.968480017,Brute Force
1155,1911,26329,33614,16725146.414875623,Brute Force
1987,267,31543,32475,14848480.718647743,Brute Force
1743,1887,11228,24453,21201765.652189188,Brute Force
995,1582,34279,14547,20605665.21012792,Brute Force
1947,544,6615,31630,10733912.287084527,Brute Force
771,900,39581,22884,15245248.135141833,Brute Force
967,2367,13474,32509,20115531.108756814,Brute Force
544,781,36819,33989,10419054.722059473,Brute Force
1489,2491,17264,32665,12239226.807451012,Brute Force
774,1693,30835,5687,6197269.610246889,Brute Force
1412,1438,30831,33682,7609771.899266003,Brute Force
1213,673,32465,35333,17204407.05738695,Brute Force
1554,1479,9259,21215,14935024.24614934,Brute Force
353,1043,37198,28436,8371813.160657724,Brute Force
1886,1016,28410,24973,5145624.052966569,Benign
1882,2071,37898,9216,8380662.796439431,Brute Force
1369,1395,38867,30664,19992799.093113977,Brute Force
1401,1045,14439,7355,6873646.159794622,Brute Force
346,574,27078,8301,13048987.368174039,Brute Force
1966,774,7418,8901,9775780.580539625,Brute Force
943,479,21733,28581,15987933.155287748,Brute Force
470,967,13211,20080,15231046.696307285,Brute Force
215,793,20374,16045,24659070.7723027,Brute Force
1115,803,28956,36450,20457601.48938789,Brute Force
1735,1716,15078,7173,23766591.30241313,Brute Force
346,1683,5402,5612,16559165.402580963,Brute Force
1170,627,15218,21290,19755627.29576762,Brute Force
654,1726,8719,5843,22901531.48370759,Brute Force
1626,2356,25077,30419,5821420.012334313,Brute Force
1567,1690,23035,23332,23309003.54353277,Brute Force
1911,1675,37750,30232,9235406.073723178,Brute Force
1231,2377,19608,19113,19100322.103192892,Brute Force
249,244,29937,30689,20466817.908234157,Brute Force
1924,1695,35731,22297,7186520.005220111,Brute Force
1823,1474,18918,39405,24061998.171327617,Brute Force
1103,2448,13060,39392,23531183.32710395,Brute Force
212,1742,28805,28475,18091055.607796747,Brute Force
1425,228,7257,21609,8106582.861618588,Brute Force
858,1706,17137,25529,16321011.211120494,Brute Force
633,1887,23548,9655,11882896.854704777,Brute Force
1630,808,23629,18612,23615286.716186054,Brute Force
357,1653,24612,39894,13133114.870326664,Brute Force
1189,1522,13593,22964,18874987.062786803,Brute Force
1124,1105,19316,30413,17740302.056154102,Brute Force
1708,1199,13810,8873,10420305.496417519,Brute Force
772,2215,36830,34305,15709936.83671458,Brute Force
1770,2285,38592,11590,13199603.252198642,Brute Force
1616,1883,25472,14814,12492555.488301758,Brute Force
1591,695,8811,16854,22280109.137395002,Brute Force
576,699,37563,27145,7795167.09782261,Brute Force
1329,1362,14754,11949,13207878.957959823,Brute Force
1031,789,26044,26483,5135049.065474695,Brute Force
570,1689,13204,16835,10237806.475533182,Brute Force
309,2001,7710,32210,17434935.67899209,Brute Force
1214,543,35442,21924,6750445.462363605,Brute Force
493,1267,28261,10188,10423623.857835356,Brute Force
1487,2096,18534,17883,22604576.41901371,Brute Force
530,1123,7345,28887,18836706.959835634,Brute Force
623,1399,31087,18310,6405775.054167992,Brute Force
478,1222,38485,5340,24847596.23309752,Brute Force
423,775,25854,39468,23902831.86384386,Brute Force
372,694,17697,6721,7833797.227098254,Brute Force
1352,1016,12061,15806,23437368.8174968,Brute Force
1207,2057,23733,31132,15998875.074454663,Brute Force
445,756,29935,11535,23587620.70164634,Brute Force
720,257,33369,6374,24361015.386399813,Brute Force
495,1074,38645,20508,18871271.379741266,Brute Force
355,1288,15575,26690,10825954.753905375,Brute Force
808,1605,22897,25820,23493149.482349467,Brute Force
551,2487,5398,20580,16469568.781915907,Brute Force
1871,823,6255,12967,11830829.76810203,Brute Force
492,1482,26842,24129,14200758.932351677,Brute Force
1945,465,39375,13816,13124040.389498588,Brute Force
1678,1800,38662,33825,23705800.25555396,Brute Force
1497,2025,8856,6548,21396661.09683757,Brute Force
1335,1105,15129,5240,5627496.835934123,Brute Force
